no	scene	subfolder	image_id	objects	labels	boxes	query	truth
683	meeting_small	meeting_small_1	100	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,cereal_box_2,cap_3	(1, 293, 38, 56),(31, 137, 81, 49),(124, 156, 82, 25),(131, 264, 116, 89),(168, 100, 55, 50),(267, 44, 68, 164),(316, 98, 76, 49),(397, 101, 70, 61),(436, 72, 102, 203),(551, 149, 89, 72)	The bowl close to the cereal box	(0,0,0,0,0,0,1,0,0,0)
684	meeting_small	meeting_small_1	100	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,cereal_box_2,cap_3	(1, 293, 38, 56),(31, 137, 81, 49),(124, 156, 82, 25),(131, 264, 116, 89),(168, 100, 55, 50),(267, 44, 68, 164),(316, 98, 76, 49),(397, 101, 70, 61),(436, 72, 102, 203),(551, 149, 89, 72)	stripped cap	(0,0,0,0,0,0,0,1,0,0)
685	meeting_small	meeting_small_1	100	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,cereal_box_2,cap_3	(1, 293, 38, 56),(31, 137, 81, 49),(124, 156, 82, 25),(131, 264, 116, 89),(168, 100, 55, 50),(267, 44, 68, 164),(316, 98, 76, 49),(397, 101, 70, 61),(436, 72, 102, 203),(551, 149, 89, 72)	brown cereal box	(0,0,0,0,0,0,0,0,1,0)
686	meeting_small	meeting_small_1	100	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,cereal_box_2,cap_3	(1, 293, 38, 56),(31, 137, 81, 49),(124, 156, 82, 25),(131, 264, 116, 89),(168, 100, 55, 50),(267, 44, 68, 164),(316, 98, 76, 49),(397, 101, 70, 61),(436, 72, 102, 203),(551, 149, 89, 72)	black cap	(0,0,0,0,0,0,0,0,0,1)
678	meeting_small	meeting_small_1	101	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,cereal_box_2,cap_3	(1, 297, 55, 71),(43, 144, 81, 49),(137, 162, 82, 25),(149, 268, 116, 90),(180, 107, 55, 50),(280, 50, 68, 164),(327, 106, 76, 49),(407, 108, 71, 61),(451, 77, 106, 204),(564, 156, 76, 71)	yellow flashlight	(1,0,0,0,0,0,0,0,0,0)
679	meeting_small	meeting_small_1	101	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,cereal_box_2,cap_3	(1, 297, 55, 71),(43, 144, 81, 49),(137, 162, 82, 25),(149, 268, 116, 90),(180, 107, 55, 50),(280, 50, 68, 164),(327, 106, 76, 49),(407, 108, 71, 61),(451, 77, 106, 204),(564, 156, 76, 71)	The bowl close to the flashlight	(0,1,0,0,0,0,0,0,0,0)
680	meeting_small	meeting_small_1	101	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,cereal_box_2,cap_3	(1, 297, 55, 71),(43, 144, 81, 49),(137, 162, 82, 25),(149, 268, 116, 90),(180, 107, 55, 50),(280, 50, 68, 164),(327, 106, 76, 49),(407, 108, 71, 61),(451, 77, 106, 204),(564, 156, 76, 71)	red flashlight	(0,0,1,0,0,0,0,0,0,0)
681	meeting_small	meeting_small_1	101	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,cereal_box_2,cap_3	(1, 297, 55, 71),(43, 144, 81, 49),(137, 162, 82, 25),(149, 268, 116, 90),(180, 107, 55, 50),(280, 50, 68, 164),(327, 106, 76, 49),(407, 108, 71, 61),(451, 77, 106, 204),(564, 156, 76, 71)	cream coffee mug	(0,0,0,1,0,0,0,0,0,0)
682	meeting_small	meeting_small_1	101	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,cereal_box_2,cap_3	(1, 297, 55, 71),(43, 144, 81, 49),(137, 162, 82, 25),(149, 268, 116, 90),(180, 107, 55, 50),(280, 50, 68, 164),(327, 106, 76, 49),(407, 108, 71, 61),(451, 77, 106, 204),(564, 156, 76, 71)	white coffee mug	(0,0,0,0,1,0,0,0,0,0)
683	meeting_small	meeting_small_1	101	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,cereal_box_2,cap_3	(1, 297, 55, 71),(43, 144, 81, 49),(137, 162, 82, 25),(149, 268, 116, 90),(180, 107, 55, 50),(280, 50, 68, 164),(327, 106, 76, 49),(407, 108, 71, 61),(451, 77, 106, 204),(564, 156, 76, 71)	Brain Flakes	(0,0,0,0,0,1,0,0,0,0)
684	meeting_small	meeting_small_1	101	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,cereal_box_2,cap_3	(1, 297, 55, 71),(43, 144, 81, 49),(137, 162, 82, 25),(149, 268, 116, 90),(180, 107, 55, 50),(280, 50, 68, 164),(327, 106, 76, 49),(407, 108, 71, 61),(451, 77, 106, 204),(564, 156, 76, 71)	The bowl close to the cereal box	(0,0,0,0,0,0,1,0,0,0)
685	meeting_small	meeting_small_1	101	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,cereal_box_2,cap_3	(1, 297, 55, 71),(43, 144, 81, 49),(137, 162, 82, 25),(149, 268, 116, 90),(180, 107, 55, 50),(280, 50, 68, 164),(327, 106, 76, 49),(407, 108, 71, 61),(451, 77, 106, 204),(564, 156, 76, 71)	fashion cap	(0,0,0,0,0,0,0,1,0,0)
686	meeting_small	meeting_small_1	101	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,cereal_box_2,cap_3	(1, 297, 55, 71),(43, 144, 81, 49),(137, 162, 82, 25),(149, 268, 116, 90),(180, 107, 55, 50),(280, 50, 68, 164),(327, 106, 76, 49),(407, 108, 71, 61),(451, 77, 106, 204),(564, 156, 76, 71)	brown cereal box	(0,0,0,0,0,0,0,0,1,0)
687	meeting_small	meeting_small_1	101	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,cereal_box_2,cap_3	(1, 297, 55, 71),(43, 144, 81, 49),(137, 162, 82, 25),(149, 268, 116, 90),(180, 107, 55, 50),(280, 50, 68, 164),(327, 106, 76, 49),(407, 108, 71, 61),(451, 77, 106, 204),(564, 156, 76, 71)	black cap	(0,0,0,0,0,0,0,0,0,1)
679	meeting_small	meeting_small_1	102	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 291, 40, 60),(19, 133, 84, 50),(117, 151, 84, 25),(138, 258, 117, 91),(160, 95, 56, 51),(265, 36, 66, 166),(309, 92, 77, 49),(390, 94, 71, 61),(434, 81, 34, 46),(437, 61, 108, 204),(547, 140, 93, 70)	yellow flashlight	(1,0,0,0,0,0,0,0,0,0,0)
680	meeting_small	meeting_small_1	102	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 291, 40, 60),(19, 133, 84, 50),(117, 151, 84, 25),(138, 258, 117, 91),(160, 95, 56, 51),(265, 36, 66, 166),(309, 92, 77, 49),(390, 94, 71, 61),(434, 81, 34, 46),(437, 61, 108, 204),(547, 140, 93, 70)	The bowl close to the flashlight	(0,1,0,0,0,0,0,0,0,0,0)
681	meeting_small	meeting_small_1	102	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 291, 40, 60),(19, 133, 84, 50),(117, 151, 84, 25),(138, 258, 117, 91),(160, 95, 56, 51),(265, 36, 66, 166),(309, 92, 77, 49),(390, 94, 71, 61),(434, 81, 34, 46),(437, 61, 108, 204),(547, 140, 93, 70)	red flashlight	(0,0,1,0,0,0,0,0,0,0,0)
682	meeting_small	meeting_small_1	102	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 291, 40, 60),(19, 133, 84, 50),(117, 151, 84, 25),(138, 258, 117, 91),(160, 95, 56, 51),(265, 36, 66, 166),(309, 92, 77, 49),(390, 94, 71, 61),(434, 81, 34, 46),(437, 61, 108, 204),(547, 140, 93, 70)	cream coffee mug	(0,0,0,1,0,0,0,0,0,0,0)
683	meeting_small	meeting_small_1	102	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 291, 40, 60),(19, 133, 84, 50),(117, 151, 84, 25),(138, 258, 117, 91),(160, 95, 56, 51),(265, 36, 66, 166),(309, 92, 77, 49),(390, 94, 71, 61),(434, 81, 34, 46),(437, 61, 108, 204),(547, 140, 93, 70)	tall mug	(0,0,0,0,1,0,0,0,0,0,0)
684	meeting_small	meeting_small_1	102	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 291, 40, 60),(19, 133, 84, 50),(117, 151, 84, 25),(138, 258, 117, 91),(160, 95, 56, 51),(265, 36, 66, 166),(309, 92, 77, 49),(390, 94, 71, 61),(434, 81, 34, 46),(437, 61, 108, 204),(547, 140, 93, 70)	orange cereal box	(0,0,0,0,0,1,0,0,0,0,0)
685	meeting_small	meeting_small_1	102	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 291, 40, 60),(19, 133, 84, 50),(117, 151, 84, 25),(138, 258, 117, 91),(160, 95, 56, 51),(265, 36, 66, 166),(309, 92, 77, 49),(390, 94, 71, 61),(434, 81, 34, 46),(437, 61, 108, 204),(547, 140, 93, 70)	The bowl behind the cereal box	(0,0,0,0,0,0,1,0,0,0,0)
686	meeting_small	meeting_small_1	102	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 291, 40, 60),(19, 133, 84, 50),(117, 151, 84, 25),(138, 258, 117, 91),(160, 95, 56, 51),(265, 36, 66, 166),(309, 92, 77, 49),(390, 94, 71, 61),(434, 81, 34, 46),(437, 61, 108, 204),(547, 140, 93, 70)	white cap	(0,0,0,0,0,0,0,1,0,0,0)
687	meeting_small	meeting_small_1	102	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 291, 40, 60),(19, 133, 84, 50),(117, 151, 84, 25),(138, 258, 117, 91),(160, 95, 56, 51),(265, 36, 66, 166),(309, 92, 77, 49),(390, 94, 71, 61),(434, 81, 34, 46),(437, 61, 108, 204),(547, 140, 93, 70)	soda can	(0,0,0,0,0,0,0,0,1,0,0)
688	meeting_small	meeting_small_1	102	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 291, 40, 60),(19, 133, 84, 50),(117, 151, 84, 25),(138, 258, 117, 91),(160, 95, 56, 51),(265, 36, 66, 166),(309, 92, 77, 49),(390, 94, 71, 61),(434, 81, 34, 46),(437, 61, 108, 204),(547, 140, 93, 70)	Chex	(0,0,0,0,0,0,0,0,0,1,0)
689	meeting_small	meeting_small_1	102	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 291, 40, 60),(19, 133, 84, 50),(117, 151, 84, 25),(138, 258, 117, 91),(160, 95, 56, 51),(265, 36, 66, 166),(309, 92, 77, 49),(390, 94, 71, 61),(434, 81, 34, 46),(437, 61, 108, 204),(547, 140, 93, 70)	black cap	(0,0,0,0,0,0,0,0,0,0,1)
680	meeting_small	meeting_small_1	103	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 282, 52, 75),(27, 118, 86, 52),(127, 138, 86, 26),(153, 250, 119, 94),(170, 80, 57, 52),(278, 21, 69, 171),(322, 79, 78, 51),(403, 82, 73, 62),(448, 69, 36, 47),(454, 49, 119, 211),(566, 131, 74, 73)	black base flashlight	(1,0,0,0,0,0,0,0,0,0,0)
681	meeting_small	meeting_small_1	103	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 282, 52, 75),(27, 118, 86, 52),(127, 138, 86, 26),(153, 250, 119, 94),(170, 80, 57, 52),(278, 21, 69, 171),(322, 79, 78, 51),(403, 82, 73, 62),(448, 69, 36, 47),(454, 49, 119, 211),(566, 131, 74, 73)	The bowl close to the flashlight	(0,1,0,0,0,0,0,0,0,0,0)
682	meeting_small	meeting_small_1	103	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 282, 52, 75),(27, 118, 86, 52),(127, 138, 86, 26),(153, 250, 119, 94),(170, 80, 57, 52),(278, 21, 69, 171),(322, 79, 78, 51),(403, 82, 73, 62),(448, 69, 36, 47),(454, 49, 119, 211),(566, 131, 74, 73)	red flashlight	(0,0,1,0,0,0,0,0,0,0,0)
683	meeting_small	meeting_small_1	103	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 282, 52, 75),(27, 118, 86, 52),(127, 138, 86, 26),(153, 250, 119, 94),(170, 80, 57, 52),(278, 21, 69, 171),(322, 79, 78, 51),(403, 82, 73, 62),(448, 69, 36, 47),(454, 49, 119, 211),(566, 131, 74, 73)	flat mug	(0,0,0,1,0,0,0,0,0,0,0)
684	meeting_small	meeting_small_1	103	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 282, 52, 75),(27, 118, 86, 52),(127, 138, 86, 26),(153, 250, 119, 94),(170, 80, 57, 52),(278, 21, 69, 171),(322, 79, 78, 51),(403, 82, 73, 62),(448, 69, 36, 47),(454, 49, 119, 211),(566, 131, 74, 73)	white coffee mug	(0,0,0,0,1,0,0,0,0,0,0)
685	meeting_small	meeting_small_1	103	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 282, 52, 75),(27, 118, 86, 52),(127, 138, 86, 26),(153, 250, 119, 94),(170, 80, 57, 52),(278, 21, 69, 171),(322, 79, 78, 51),(403, 82, 73, 62),(448, 69, 36, 47),(454, 49, 119, 211),(566, 131, 74, 73)	orange cereal box	(0,0,0,0,0,1,0,0,0,0,0)
686	meeting_small	meeting_small_1	103	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 282, 52, 75),(27, 118, 86, 52),(127, 138, 86, 26),(153, 250, 119, 94),(170, 80, 57, 52),(278, 21, 69, 171),(322, 79, 78, 51),(403, 82, 73, 62),(448, 69, 36, 47),(454, 49, 119, 211),(566, 131, 74, 73)	The bowl behind the cereal box	(0,0,0,0,0,0,1,0,0,0,0)
687	meeting_small	meeting_small_1	103	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 282, 52, 75),(27, 118, 86, 52),(127, 138, 86, 26),(153, 250, 119, 94),(170, 80, 57, 52),(278, 21, 69, 171),(322, 79, 78, 51),(403, 82, 73, 62),(448, 69, 36, 47),(454, 49, 119, 211),(566, 131, 74, 73)	white cap	(0,0,0,0,0,0,0,1,0,0,0)
688	meeting_small	meeting_small_1	103	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 282, 52, 75),(27, 118, 86, 52),(127, 138, 86, 26),(153, 250, 119, 94),(170, 80, 57, 52),(278, 21, 69, 171),(322, 79, 78, 51),(403, 82, 73, 62),(448, 69, 36, 47),(454, 49, 119, 211),(566, 131, 74, 73)	soda can	(0,0,0,0,0,0,0,0,1,0,0)
689	meeting_small	meeting_small_1	103	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 282, 52, 75),(27, 118, 86, 52),(127, 138, 86, 26),(153, 250, 119, 94),(170, 80, 57, 52),(278, 21, 69, 171),(322, 79, 78, 51),(403, 82, 73, 62),(448, 69, 36, 47),(454, 49, 119, 211),(566, 131, 74, 73)	brown cereal box	(0,0,0,0,0,0,0,0,0,1,0)
690	meeting_small	meeting_small_1	103	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_6,coffee_mug_5,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 282, 52, 75),(27, 118, 86, 52),(127, 138, 86, 26),(153, 250, 119, 94),(170, 80, 57, 52),(278, 21, 69, 171),(322, 79, 78, 51),(403, 82, 73, 62),(448, 69, 36, 47),(454, 49, 119, 211),(566, 131, 74, 73)	black cap	(0,0,0,0,0,0,0,0,0,0,1)
681	meeting_small	meeting_small_1	104	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_5,coffee_mug_6,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 288, 71, 101),(21, 126, 87, 50),(124, 139, 86, 27),(163, 82, 56, 52),(174, 247, 114, 92),(277, 17, 62, 171),(312, 76, 77, 48),(392, 74, 72, 61),(435, 60, 34, 47),(452, 38, 118, 206),(556, 116, 84, 69)	yellow flashlight	(1,0,0,0,0,0,0,0,0,0,0)
682	meeting_small	meeting_small_1	104	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_5,coffee_mug_6,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 288, 71, 101),(21, 126, 87, 50),(124, 139, 86, 27),(163, 82, 56, 52),(174, 247, 114, 92),(277, 17, 62, 171),(312, 76, 77, 48),(392, 74, 72, 61),(435, 60, 34, 47),(452, 38, 118, 206),(556, 116, 84, 69)	The bowl close to the flashlight	(0,1,0,0,0,0,0,0,0,0,0)
683	meeting_small	meeting_small_1	104	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_5,coffee_mug_6,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 288, 71, 101),(21, 126, 87, 50),(124, 139, 86, 27),(163, 82, 56, 52),(174, 247, 114, 92),(277, 17, 62, 171),(312, 76, 77, 48),(392, 74, 72, 61),(435, 60, 34, 47),(452, 38, 118, 206),(556, 116, 84, 69)	red flashlight	(0,0,1,0,0,0,0,0,0,0,0)
684	meeting_small	meeting_small_1	104	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_5,coffee_mug_6,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 288, 71, 101),(21, 126, 87, 50),(124, 139, 86, 27),(163, 82, 56, 52),(174, 247, 114, 92),(277, 17, 62, 171),(312, 76, 77, 48),(392, 74, 72, 61),(435, 60, 34, 47),(452, 38, 118, 206),(556, 116, 84, 69)	tall mug	(0,0,0,1,0,0,0,0,0,0,0)
685	meeting_small	meeting_small_1	104	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_5,coffee_mug_6,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 288, 71, 101),(21, 126, 87, 50),(124, 139, 86, 27),(163, 82, 56, 52),(174, 247, 114, 92),(277, 17, 62, 171),(312, 76, 77, 48),(392, 74, 72, 61),(435, 60, 34, 47),(452, 38, 118, 206),(556, 116, 84, 69)	flat mug	(0,0,0,0,1,0,0,0,0,0,0)
686	meeting_small	meeting_small_1	104	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_5,coffee_mug_6,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 288, 71, 101),(21, 126, 87, 50),(124, 139, 86, 27),(163, 82, 56, 52),(174, 247, 114, 92),(277, 17, 62, 171),(312, 76, 77, 48),(392, 74, 72, 61),(435, 60, 34, 47),(452, 38, 118, 206),(556, 116, 84, 69)	orange cereal box	(0,0,0,0,0,1,0,0,0,0,0)
687	meeting_small	meeting_small_1	104	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_5,coffee_mug_6,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 288, 71, 101),(21, 126, 87, 50),(124, 139, 86, 27),(163, 82, 56, 52),(174, 247, 114, 92),(277, 17, 62, 171),(312, 76, 77, 48),(392, 74, 72, 61),(435, 60, 34, 47),(452, 38, 118, 206),(556, 116, 84, 69)	The bowl behind the cereal box	(0,0,0,0,0,0,1,0,0,0,0)
688	meeting_small	meeting_small_1	104	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_5,coffee_mug_6,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 288, 71, 101),(21, 126, 87, 50),(124, 139, 86, 27),(163, 82, 56, 52),(174, 247, 114, 92),(277, 17, 62, 171),(312, 76, 77, 48),(392, 74, 72, 61),(435, 60, 34, 47),(452, 38, 118, 206),(556, 116, 84, 69)	white cap	(0,0,0,0,0,0,0,1,0,0,0)
689	meeting_small	meeting_small_1	104	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_5,coffee_mug_6,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 288, 71, 101),(21, 126, 87, 50),(124, 139, 86, 27),(163, 82, 56, 52),(174, 247, 114, 92),(277, 17, 62, 171),(312, 76, 77, 48),(392, 74, 72, 61),(435, 60, 34, 47),(452, 38, 118, 206),(556, 116, 84, 69)	soda can	(0,0,0,0,0,0,0,0,1,0,0)
690	meeting_small	meeting_small_1	104	flashlight,bowl,flashlight,coffee mug,coffee mug,cereal box,bowl,cap,soda can,cereal box,cap	flashlight_5,bowl_3,flashlight_2,coffee_mug_5,coffee_mug_6,cereal_box_1,bowl_2,cap_1,soda_can_3,cereal_box_2,cap_3	(1, 288, 71, 101),(21, 126, 87, 50),(124, 139, 86, 27),(163, 82, 56, 52),(174, 247, 114, 92),(277, 17, 62, 171),(312, 76, 77, 48),(392, 74, 72, 61),(435, 60, 34, 47),(452, 38, 118, 206),(556, 116, 84, 69)	brown cereal box	(0,0,0,0,0,0,0,0,0,1,0)
